tweet_id,favorites,retweets,user_followers,user_favourites,date_time
667435689202614272,308,84,7415093,139459,2015-11-19 20:14:03
667437278097252352,452,242,7415093,139459,2015-11-19 20:20:22
667443425659232256,793,592,7415093,139459,2015-11-19 20:44:47
667453023279554560,318,91,7415093,139459,2015-11-19 21:22:56
667455448082227200,194,60,7415093,139459,2015-11-19 21:32:34
667470559035432960,259,100,7415093,139459,2015-11-19 22:32:36
667491009379606528,538,232,7415093,139459,2015-11-19 23:53:52
667495797102141441,530,279,7415093,139459,2015-11-20 00:12:54
667502640335572993,538,224,7415093,139459,2015-11-20 00:40:05
667509364010450944,6866,2174,7415093,139459,2015-11-20 01:06:48
667517642048163840,374,196,7415093,139459,2015-11-20 01:39:42
667524857454854144,1725,1134,7415093,139459,2015-11-20 02:08:22
667530908589760512,478,245,7415702,139461,2015-11-20 02:32:25
667534815156183040,830,551,7415093,139459,2015-11-20 02:47:56
667538891197542400,209,67,7415093,139459,2015-11-20 03:04:08
667544320556335104,879,535,7415093,139459,2015-11-20 03:25:43
667546741521195010,338,127,7415093,139459,2015-11-20 03:35:20
667549055577362432,5880,2334,7415093,139459,2015-11-20 03:44:31
667550882905632768,0,33,7415093,139459,2015-11-20 03:51:47
667550904950915073,0,35,7415093,139459,2015-11-20 03:51:52
667724302356258817,492,326,7415093,139459,2015-11-20 15:20:54
667728196545200128,379,152,7415093,139459,2015-11-20 15:36:22
667766675769573376,449,222,7415093,139459,2015-11-20 18:09:16
667773195014021121,239,58,7415093,139459,2015-11-20 18:35:10
667782464991965184,419,249,7415093,139459,2015-11-20 19:12:01
667793409583771648,710,336,7415093,139459,2015-11-20 19:55:30
667801013445750784,335,97,7415093,139459,2015-11-20 20:25:43
667806454573760512,1072,512,7415093,139459,2015-11-20 20:47:20
667832474953625600,292,63,7415093,139459,2015-11-20 22:30:44
667861340749471744,244,79,7415093,139459,2015-11-21 00:25:26
667866724293877760,3054,1058,7415093,139459,2015-11-21 00:46:50
667873844930215936,640,417,7415093,139459,2015-11-21 01:15:07
667878741721415682,400,122,7415093,139459,2015-11-21 01:34:35
667885044254572545,834,502,7415093,139459,2015-11-21 01:59:37
667886921285246976,1921,1119,7415093,139459,2015-11-21 02:07:05
667902449697558528,862,385,7415093,139459,2015-11-21 03:08:47
667911425562669056,498,311,7415093,139459,2015-11-21 03:44:27
667915453470232577,214,58,7415093,139459,2015-11-21 04:00:28
667924896115245057,307,114,7415093,139459,2015-11-21 04:37:59
667937095915278337,1292,816,7415093,139459,2015-11-21 05:26:27
668113020489474048,678,252,7415093,139459,2015-11-21 17:05:31
668142349051129856,576,295,7415093,139459,2015-11-21 19:02:04
668154635664932864,507,325,7415093,139459,2015-11-21 19:50:53
668171859951755264,504,201,7415093,139459,2015-11-21 20:59:20
668190681446379520,665,200,7415093,139459,2015-11-21 22:14:07
668204964695683073,563,200,7415093,139459,2015-11-21 23:10:52
668221241640230912,518,203,7415093,139459,2015-11-22 00:15:33
668226093875376128,304,106,7415093,139459,2015-11-22 00:34:50
668237644992782336,6336,2934,7415093,139459,2015-11-22 01:20:44
668248472370458624,1015,502,7415093,139459,2015-11-22 02:03:45
668256321989451776,1334,636,7415093,139459,2015-11-22 02:34:57
668268907921326080,562,243,7415093,139459,2015-11-22 03:24:58
668274247790391296,842,236,7415093,139459,2015-11-22 03:46:11
668286279830867968,517,142,7415093,139459,2015-11-22 04:33:59
